feature_set	split	species	species_group	action	recommended_anchors	true_best_anchor	top1_anchor	top2_anchors	top1_hit	top2_hit	recommended_set_contains_true_best	recommended_set_contains_true_top2	pred_top1_score	pred_top2_score	pred_margin	pred_top1_sd	chosen_actual_te_f1	true_best_te_f1	regret_after_action	true_best_low_lt0.5	chosen_low_lt0.5	margin	min_pred	max_sd
genome_only	leave_species_out	rice	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.816697981318232	0.8003246848386172	0.01637329647961483	0.111492533275689	0.8757886614942711	0.8757886614942711	0.0	0	0	0.0	0.5	1.0
genome_only	leave_species_out	sorghum	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.8845637769077319	0.8725990107258035	0.011964766181928432	0.085956779322065	0.9154621597006132	0.9154621597006132	0.0	0	0	0.0	0.5	1.0
genome_only	leave_species_out	soybean	plant	single_anchor	cross	animal	cross	cross,cross	0	0	0	0	0.5613745446751448	0.5613745446751448	0.0	0.2752036329455128	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.0	0.5	1.0
genome_only	leave_species_out	teosinte	plant	top2_or_local_probe	cross,cross	plant	cross	cross,cross	0	0	0	0	0.3848888129342942	0.3848888129342942	0.0	0.2734137430623594	0.9299634062638152	0.9308197551982428	0.0008563489344275421	0	0	0.0	0.5	1.0
genome_only	leave_species_out	thale_cress	plant	single_anchor	cross	cross	cross	cross,animal	1	1	1	1	0.7037751004149781	0.6804675424297452	0.023307557985232985	0.1872228698785615	0.7121875392581978	0.7121875392581978	0.0	0	0	0.0	0.5	1.0
genome_only	leave_species_out	western_clawed_frog	vertebrate	single_anchor	human_h0_ntv3_100m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	0	0	0.5199192553636235	0.4969307442488286	0.022988511114794885	0.2691444662101528	0.5191597065847986	0.7676709570719781	0.24851125048717948	0	0	0.0	0.5	1.0
genome_only	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.2122351782807507	0.2122351782807507	0.0	0.3228488475523764	0.946524064171123	0.946524064171123	0.0	0	0	0.0	0.5	1.0
genome_only	leave_species_out	x_laevis	vertebrate	single_anchor	animal	animal	animal	animal,animal	1	1	1	1	0.5548964094380746	0.5548964094380746	0.0	0.3083763358520631	0.4013777654205557	0.4013777654205557	0.0	1	1	0.0	0.5	1.0
genome_only	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3972712411472329	0.3891659301346175	0.008105311012615413	0.2185756868111697	0.8151318178516959	0.8151318178516959	0.0	0	0	0.0	0.5	1.0
genome_only	leave_species_out	brachypodium	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8939580069966737	0.8625982680961427	0.03135973890053101	0.0636396703731774	0.8175422271365038	0.8175422271365038	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0873579326070634	0.0873579326070634	0.0	0.1471534448169413	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.0	0.7	0.05
genome_only	leave_species_out	cattle	vertebrate	top2_or_local_probe	cross,animal	animal	cross	cross,animal	0	1	1	1	0.696346609916895	0.6936075788501644	0.0027390310667305684	0.2362199776580983	0.9216935615407684	0.9216935615407684	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.6304913522581937	0.625994205609276	0.00449714664891776	0.1968822846213271	0.8516226680157541	0.8516226680157541	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7437641215259555	0.7274116695897904	0.01635245193616508	0.2222775195483161	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.0	0.7	0.05
genome_only	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6292362496467152	0.6060704386227836	0.02316581102393156	0.2383739468189765	0.8925601404845789	0.8925601404845789	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	human	vertebrate	top2_or_local_probe	human_h0_ntv2_500m,animal	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7371998689092634	0.3774185539097366	0.35978131499952676	0.1621123054584768	0.961411324419745	0.961411324419745	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5851339123803523	0.5851339123803523	0.0	0.2336287784661677	0.2416400416987031	0.2416400416987031	0.0	1	1	0.0	0.7	0.05
genome_only	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8226970239955884	0.7470175740930829	0.07567944990250552	0.1433786533772174	0.9629892479990332	0.9629892479990332	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2945350864906485	0.2885886266239596	0.005946459866688902	0.1754941503385165	0.937559801228433	0.937559801228433	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.741928067366969	0.7334807507195512	0.008447316647417824	0.2600097942066011	0.8811419601553324	0.8811419601553324	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6666112446399691	0.621482537952965	0.04512870668700408	0.2473509595700432	0.8761131743803473	0.8761131743803473	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.5874773420435401	0.5874773420435401	0.0	0.2791111252813974	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.0	0.7	0.05
genome_only	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.816697981318232	0.8003246848386172	0.01637329647961483	0.111492533275689	0.8757886614942711	0.8757886614942711	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	sorghum	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8845637769077319	0.8725990107258035	0.011964766181928432	0.085956779322065	0.9154621597006132	0.9154621597006132	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.5613745446751448	0.5613745446751448	0.0	0.2752036329455128	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.0	0.7	0.05
genome_only	leave_species_out	teosinte	plant	top2_or_local_probe	cross,cross	plant	cross	cross,cross	0	0	0	0	0.3848888129342942	0.3848888129342942	0.0	0.2734137430623594	0.9299634062638152	0.9308197551982428	0.0008563489344275421	0	0	0.0	0.7	0.05
genome_only	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7037751004149781	0.6804675424297452	0.023307557985232985	0.1872228698785615	0.7121875392581978	0.7121875392581978	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5199192553636235	0.4969307442488286	0.022988511114794885	0.2691444662101528	0.7676709570719781	0.7676709570719781	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.2122351782807507	0.2122351782807507	0.0	0.3228488475523764	0.946524064171123	0.946524064171123	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5548964094380746	0.5548964094380746	0.0	0.3083763358520631	0.4013777654205557	0.4013777654205557	0.0	1	1	0.0	0.7	0.05
genome_only	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3972712411472329	0.3891659301346175	0.008105311012615413	0.2185756868111697	0.8151318178516959	0.8151318178516959	0.0	0	0	0.0	0.7	0.05
genome_only	leave_species_out	brachypodium	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.8939580069966737	0.8625982680961427	0.03135973890053101	0.0636396703731774	0.8175422271365038	0.8175422271365038	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0873579326070634	0.0873579326070634	0.0	0.1471534448169413	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.0	0.7	0.1
genome_only	leave_species_out	cattle	vertebrate	top2_or_local_probe	cross,animal	animal	cross	cross,animal	0	1	1	1	0.696346609916895	0.6936075788501644	0.0027390310667305684	0.2362199776580983	0.9216935615407684	0.9216935615407684	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.6304913522581937	0.625994205609276	0.00449714664891776	0.1968822846213271	0.8516226680157541	0.8516226680157541	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7437641215259555	0.7274116695897904	0.01635245193616508	0.2222775195483161	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.0	0.7	0.1
genome_only	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6292362496467152	0.6060704386227836	0.02316581102393156	0.2383739468189765	0.8925601404845789	0.8925601404845789	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	human	vertebrate	top2_or_local_probe	human_h0_ntv2_500m,animal	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7371998689092634	0.3774185539097366	0.35978131499952676	0.1621123054584768	0.961411324419745	0.961411324419745	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5851339123803523	0.5851339123803523	0.0	0.2336287784661677	0.2416400416987031	0.2416400416987031	0.0	1	1	0.0	0.7	0.1
genome_only	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8226970239955884	0.7470175740930829	0.07567944990250552	0.1433786533772174	0.9629892479990332	0.9629892479990332	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2945350864906485	0.2885886266239596	0.005946459866688902	0.1754941503385165	0.937559801228433	0.937559801228433	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.741928067366969	0.7334807507195512	0.008447316647417824	0.2600097942066011	0.8811419601553324	0.8811419601553324	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6666112446399691	0.621482537952965	0.04512870668700408	0.2473509595700432	0.8761131743803473	0.8761131743803473	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.5874773420435401	0.5874773420435401	0.0	0.2791111252813974	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.0	0.7	0.1
genome_only	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.816697981318232	0.8003246848386172	0.01637329647961483	0.111492533275689	0.8757886614942711	0.8757886614942711	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	sorghum	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.8845637769077319	0.8725990107258035	0.011964766181928432	0.085956779322065	0.9154621597006132	0.9154621597006132	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.5613745446751448	0.5613745446751448	0.0	0.2752036329455128	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.0	0.7	0.1
genome_only	leave_species_out	teosinte	plant	top2_or_local_probe	cross,cross	plant	cross	cross,cross	0	0	0	0	0.3848888129342942	0.3848888129342942	0.0	0.2734137430623594	0.9299634062638152	0.9308197551982428	0.0008563489344275421	0	0	0.0	0.7	0.1
genome_only	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7037751004149781	0.6804675424297452	0.023307557985232985	0.1872228698785615	0.7121875392581978	0.7121875392581978	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5199192553636235	0.4969307442488286	0.022988511114794885	0.2691444662101528	0.7676709570719781	0.7676709570719781	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.2122351782807507	0.2122351782807507	0.0	0.3228488475523764	0.946524064171123	0.946524064171123	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5548964094380746	0.5548964094380746	0.0	0.3083763358520631	0.4013777654205557	0.4013777654205557	0.0	1	1	0.0	0.7	0.1
genome_only	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3972712411472329	0.3891659301346175	0.008105311012615413	0.2185756868111697	0.8151318178516959	0.8151318178516959	0.0	0	0	0.0	0.7	0.1
genome_only	leave_species_out	brachypodium	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.8939580069966737	0.8625982680961427	0.03135973890053101	0.0636396703731774	0.8175422271365038	0.8175422271365038	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0873579326070634	0.0873579326070634	0.0	0.1471534448169413	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.0	0.7	0.2
genome_only	leave_species_out	cattle	vertebrate	top2_or_local_probe	cross,animal	animal	cross	cross,animal	0	1	1	1	0.696346609916895	0.6936075788501644	0.0027390310667305684	0.2362199776580983	0.9216935615407684	0.9216935615407684	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.6304913522581937	0.625994205609276	0.00449714664891776	0.1968822846213271	0.8516226680157541	0.8516226680157541	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7437641215259555	0.7274116695897904	0.01635245193616508	0.2222775195483161	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.0	0.7	0.2
genome_only	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6292362496467152	0.6060704386227836	0.02316581102393156	0.2383739468189765	0.8925601404845789	0.8925601404845789	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	human	vertebrate	single_anchor	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7371998689092634	0.3774185539097366	0.35978131499952676	0.1621123054584768	0.961411324419745	0.961411324419745	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5851339123803523	0.5851339123803523	0.0	0.2336287784661677	0.2416400416987031	0.2416400416987031	0.0	1	1	0.0	0.7	0.2
genome_only	leave_species_out	maize	plant	single_anchor	plant	cross	plant	plant,cross	0	1	0	1	0.8226970239955884	0.7470175740930829	0.07567944990250552	0.1433786533772174	0.9619894139220538	0.9629892479990332	0.0009998340769793446	0	0	0.0	0.7	0.2
genome_only	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2945350864906485	0.2885886266239596	0.005946459866688902	0.1754941503385165	0.937559801228433	0.937559801228433	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.741928067366969	0.7334807507195512	0.008447316647417824	0.2600097942066011	0.8811419601553324	0.8811419601553324	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6666112446399691	0.621482537952965	0.04512870668700408	0.2473509595700432	0.8761131743803473	0.8761131743803473	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.5874773420435401	0.5874773420435401	0.0	0.2791111252813974	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.0	0.7	0.2
genome_only	leave_species_out	rice	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.816697981318232	0.8003246848386172	0.01637329647961483	0.111492533275689	0.8757886614942711	0.8757886614942711	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	sorghum	plant	single_anchor	cross	cross	cross	cross,plant	1	1	1	1	0.8845637769077319	0.8725990107258035	0.011964766181928432	0.085956779322065	0.9154621597006132	0.9154621597006132	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.5613745446751448	0.5613745446751448	0.0	0.2752036329455128	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.0	0.7	0.2
genome_only	leave_species_out	teosinte	plant	top2_or_local_probe	cross,cross	plant	cross	cross,cross	0	0	0	0	0.3848888129342942	0.3848888129342942	0.0	0.2734137430623594	0.9299634062638152	0.9308197551982428	0.0008563489344275421	0	0	0.0	0.7	0.2
genome_only	leave_species_out	thale_cress	plant	single_anchor	cross	cross	cross	cross,animal	1	1	1	1	0.7037751004149781	0.6804675424297452	0.023307557985232985	0.1872228698785615	0.7121875392581978	0.7121875392581978	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5199192553636235	0.4969307442488286	0.022988511114794885	0.2691444662101528	0.7676709570719781	0.7676709570719781	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.2122351782807507	0.2122351782807507	0.0	0.3228488475523764	0.946524064171123	0.946524064171123	0.0	0	0	0.0	0.7	0.2
genome_only	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5548964094380746	0.5548964094380746	0.0	0.3083763358520631	0.4013777654205557	0.4013777654205557	0.0	1	1	0.0	0.7	0.2
